source_file,source_status,source_route,canonical_url,redirect_destination,title,seo_title,description,publication_date,substantive_modification_date,category,tags,series,author,published,body_sha256_normalized,approximate_visible_word_count,paragraph_candidate_count,markdown_h1,headings,opening_paragraph,internal_link_count,external_link_count,source_or_reference_link_count,external_domains,internal_link_targets_sanitized,external_link_targets_sanitized,source_or_reference_urls_sanitized,image_count,empty_image_alt_count,code_fence_count,notebook,title_body_token_overlap_0_1_heuristic,impressions,clicks,average_position,click_through_rate,indexed_status,search_metrics_status,assessment_provenance
src/lib/posts/lightning-atlas.md,CANONICAL_PUBLISHED_ARTICLE,/blog/visualizations/lightning-atlas,https://www.suvroghosh.in/blog/visualizations/lightning-atlas,,Lightning Atlas: How the Sky Finds the Ground,,"Watch a seeded Kalbaisakhi storm build a broad, branching lightning channel through charge, terrain, attachment, return stroke, and delayed thunder.",2026-08-03,2026-08-04,Visualizations,Lightning | Thunderstorms | Atmospheric Electricity | Simulation | Three.js | Earth Science | Physics | WebGL | Nine Storm Terrains | Nine Model Questions,,Suvro Ghosh,true,70b636305d47b9b0071587d8e8c877b62cbeee62a81f118790d1781203603baf,1919,27,A Bengal storm as the featured scale reference,"H1: A Bengal storm as the featured scale reference | H1: First, make a storm capable of disagreeing with itself | H1: A leader is a search with memory | H1: The ground does not simply nominate its tallest citizen | H1: Connection establishes the route; current makes it conspicuous | H1: Thunder is a path-length instrument | H1: Nine storm terrains, nine model questions | H1: What the model preserves—and what it refuses to claim","import LightningAtlas from '$lib/components/visualizations/lightning-atlas/LightningAtlas.svelte'; Before lightning becomes a line, it is a disagreement spread through a volume of air. Ice particles and water move through a turbulent cloud, collisions help separate charge, and the electric field grows while air still behaves mostly as an insulator. The even…",0,10,0,agupubs.onlinelibrary.wiley.com | mausamjournal.imd.gov.in | nesdis.noaa.gov | nssl.noaa.gov | volcanoes.usgs.gov | weather.gov,,https://mausamjournal.imd.gov.in/index.php/MAUSAM/article/view/1202 | https://mausamjournal.imd.gov.in/index.php/MAUSAM/article/download/1427/1254/5320 | https://www.nesdis.noaa.gov/about/k-12-education/severe-weather/what-causes-lightning-and-thunder | https://www.nssl.noaa.gov/education/svrwx101/lightning/detection/ | https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2023GL106024 | https://www.nssl.noaa.gov/education/svrwx101/lightning/types/ | https://www.nssl.noaa.gov/education/svrwx101/lightning/faq/ | https://www.weather.gov/safety/lightning-science-thunder | https://volcanoes.usgs.gov/volcanic_ash/lightning.html,,0,0,0,,0.800,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/linkedin-job-market-india-national-xray.md,CANONICAL_PUBLISHED_ARTICLE,/blog/society/linkedin-job-market-india-national-xray,https://www.suvroghosh.in/blog/society/linkedin-job-market-india-national-xray,,"LinkedIn, Unemployment, and the National X-Ray",,"A hard, satirical look at India’s job market, credential factories, ghost jobs, nepotism, religious fog, and the bruised hope of young people trying to earn a living on a heating planet.",2026-05-03,,Society,Job Market | Work Hard | Performs | Employability | Jobs | India | Young | Qualified | Public | Talent,,,true,fb48ae533edcb95c0e97f12c258bcb46f1ad4298498b606d378aa7f675af9f43,2776,28,,H2: Related Posts,"Acronyms expanded in this post: AI: Artificial Intelligence. software that generates, classifies, predicts, summarizes, or acts on patterns in data. IT: Information Technology. the practice of building, operating, and supporting computing systems.",4,0,0,,/blog/politics/political-promises-and-reality | /blog/society/failing-well-without-looking-successful | /blog/memoir/english-medium-urine-stain-and-the-school-that-lit-the-fuse | /blog/society/when-the-office-learns-to-beg,,,1,1,0,,0.750,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/loadshedding_crawlies.md,CANONICAL_PUBLISHED_ARTICLE,/blog/short-fiction/loadshedding_crawlies,https://www.suvroghosh.in/blog/short-fiction/loadshedding_crawlies,,The Loadshedding Shape,,"During a power cut in a narrow Calcutta lane, everyone in one neighborhood becomes a skull-faced crawling thing—and keeps talking. The terror is not that they changed, but that they may have been waiting for permission.",2026-06-19,,Short Fiction,Consumer Number | Club Boys | Mustard Oil | Main Road | Six Legs | Bablu | Bina-di | Legs | Lane | Candle,,,true,ad02cb6da3f65afc13d83e2d6f2269c4fb32170c4cd7fefeb56c03a18fcbe204,3503,17,THIS IS A WORK OF FICTION,H1: THIS IS A WORK OF FICTION,"At 8:17 p.m., during the loadshedding, my neighbor’s wife climbed down the wall headfirst and asked if we had any mustard oil.",0,0,0,,,,,1,1,0,,0.500,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/local-disgrace-still-making-noise.md,CANONICAL_PUBLISHED_ARTICLE,/blog/personal-essay/local-disgrace-still-making-noise,https://www.suvroghosh.in/blog/personal-essay/local-disgrace-still-making-noise,,The Local Disgrace Still Making Noise,,"A sharper, cleaner, more readable Calcutta monologue about being called useless, strange, obscene, and failed by a society that forgives cruelty more easily than oddness.",2026-06-10,,Personal Essay,Rice Cooker | Clap | Low | Giggle | Curse | Subject | Language | Filth | Holy | Sometimes,,,true,ae5d48ec693e36e2ffd2ebcfde1309c9f2180606f70d5dcfa6fb92fce36ceb75,2138,21,,,"Acronyms and terms: I am not a good-for-nothing because I do nothing. That is the cheap diagnosis, the fifty-paise philosophy sold loose in every para like stale chanachur.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/loneliness-is-not-a-generation.md,CANONICAL_PUBLISHED_ARTICLE,/blog/personal-essay/loneliness-is-not-a-generation,https://www.suvroghosh.in/blog/personal-essay/loneliness-is-not-a-generation,,Loneliness Is Not a Generation,,"A personal essay on Gen X loneliness, aging, bipolar depression, smartphones, AI, and the strange modern habit of being connected to everyone while sitting utterly alone.",2026-05-31,,Personal Essay,Gen | Lonely | Loneliness | Separate | Generation | AI | Human | Differently | Solutions | Partly,,,true,a0cd46594bb5d374b591e1d786f060332d60b6f04c31f23e9ef861bbcd05fd29,1930,23,,,"Acronyms used in this post: AI means Artificial Intelligence, computer systems that can generate language, images, predictions, and decisions that once required human beings. US means United States, where I lived through the strange little parade from pagers to mobile phones to smartphones.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/lout.md,CANONICAL_PUBLISHED_ARTICLE,/blog/personal-essay/lout,https://www.suvroghosh.in/blog/personal-essay/lout,,The Dawn Is Still Open,,"A sleepless Calcutta morning becomes a small argument for doubt, imagination, atheism, and the strange luck of being alive in a noisy, irrational world.",2026-05-28,,Personal Essay,Richard Dawkins | Dawkins | Richard | Superstition | Offended | Repeat | Lucky | Dawn | Caste | Pride,,,true,d34977ae10bb8b78e79c83c985e6fb4ba8e50c001d8bdfc668d719a762c923fe,2158,19,,,"Some nights sleep refuses to come, like a government clerk who has seen your file and decided your face is not encouraging.",0,0,0,,,,,1,1,0,,0.500,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/lumpy-edge-of-bijon-setu.md,CANONICAL_PUBLISHED_ARTICLE,/blog/essay/lumpy-edge-of-bijon-setu,https://www.suvroghosh.in/blog/essay/lumpy-edge-of-bijon-setu,,The Lumpy Edge of Bijon Setu,,"A darkly comic monologue tracing childhood memories of Bijon Setu and South Sinthee through the noise, decay, and absurdity of present-day Calcutta.",2026-07-25,2026-07-25,Essay,Mama Bari | Bijon Setu | Lumpy Edge | South Sinthee | Lumpy | Bari | Mama | Bijon | Practicing | Sinthee,,,true,e1d7c91f77dc4259fdce546f0b4d7dd08dcc29f1285c482edb7600c8e9a58bfe,1561,4,,,"Two miniature humans, one slightly taller and already practicing the arithmetic of disappointment, the other a compact unit of unprocessed carbohydrates and glandular naivety, stand fossilized in the sepia-toned gastrointestinal tract of nineteen-seventy-something Ballygunge, where the mama bari loomed like an architectural eructation in the otherwise digni…",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/mallick-ghat-nessie.md,CANONICAL_PUBLISHED_ARTICLE,/blog/short-fiction/mallick-ghat-nessie,https://www.suvroghosh.in/blog/short-fiction/mallick-ghat-nessie,,The River Climbed the Stairs,,"At Mallick Ghat on a furnace-bright morning, devotees enter the river for relief and find something older than prayer waiting below. When the thing climbs ashore, one man must decide whether the past is a wound, a warning, or a debt come due.",2026-06-07,,Short Fiction,Flower Market | Railway Exam | Black Mud | Gobinda | Mina | Riju | Bhola | Nirmal | River | Monster,,,true,6cbc93f76878a19e1537bdd25eec7178f5119dc2d1969d8233d4c4c5e50ed3ac,3386,31,THIS IS A WORK OF FICTION,H1: THIS IS A WORK OF FICTION,"By four-thirty in the morning, Mallick Ghat already had the worried look of a railway platform before a riot. The Howrah Bridge hung overhead in its iron arrogance, black against a sky just beginning to pale, while below it the flower market performed its daily miracle of converting exhaustion into commerce. Men with sleep still pasted in their eyes carried…",0,0,0,,,,,1,1,0,,0.667,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/marys-retarded-room.md,CANONICAL_PUBLISHED_ARTICLE,/blog/personal/marys-retarded-room,https://www.suvroghosh.in/blog/personal/marys-retarded-room,,"Mary's Room, Red Mangoes, and the Poor Man's Philosophy of Color",,"A Calcutta essay on Mary’s Room, color, consciousness, qualia, and why knowing everything about red is not the same as seeing a ripe mango split open in summer.",2026-01-12,,personal,Thought Experiment | Rice Cooker | Mary | Red | Color | Experience | Learned | Brain | Philosophy | Explanation,,,true,941179d7903b79f37149904ff753de2ef6c943273eb6bb22ad32c2d42273f2b1,2419,22,,,"RGB: Red Green Blue, the common digital color model used by screens to mix colors from red, green, and blue light.",0,0,0,,,,,1,1,0,,0.750,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/meanline.md,CANONICAL_PUBLISHED_ARTICLE,/blog/short-fiction/meanline,https://www.suvroghosh.in/blog/short-fiction/meanline,,Meanline,,"A height supplement in Kolkata promises to defeat heredity, age, and ordinary statistical gravity. What it creates is not ambition fulfilled, but a city of people growing toward a vanishing point.",2026-06-03,,Short Fiction,Sayan Dutta | Height Potential | Week Eight Height | Tea Stall | Nandita Asked | Arka | Nandita | Sayan | MEANLINE | Inches,,,true,8bec4d73eb5b32982b59312a7770037fffe1d25272c5cd910fd1107f154cc46b,4404,38,THIS IS A WORK OF FICTION,H1: THIS IS A WORK OF FICTION,"The first man Arka Sen saw disappear was not poor, which was important, because in Kolkata miracles are first tested on the poor and then, if the poor survive, sold to the middle class at twice the price.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/mental-health-polypharmacy-decision-support.md,CANONICAL_PUBLISHED_ARTICLE,/blog/healthcare-it/mental-health-polypharmacy-decision-support,https://www.suvroghosh.in/blog/healthcare-it/mental-health-polypharmacy-decision-support,,"Mental Health Polypharmacy Needs Real Decision Support, Not Another Checkbox",,"Resistant mental illness leaves a long medication trail that most systems treat as scattered history, not active clinical risk. The task is to make interaction burden and treatment failure visible before the next prescription.",2026-04-26,,Healthcare IT,Adverse Effects | Dopamine Agonists | Dopamine Agonist | Primary Care | Health Level Seven | Psychiatric | Medication | CDS | Adverse | Clinical,,,true,82685c88553d830b8eab173cb5f54ca1520fdecfd77ca7131b4f462cb7a6dbe8,3258,27,,H2: Related Posts,"Acronyms expanded in this post: AI: Artificial Intelligence. software that generates, classifies, predicts, summarizes, or acts on patterns in data. API: Application Programming Interface. a controlled doorway through which software systems exchange data or actions. CDS: Clinical Decision Support. software that helps clinicians with alerts, reminders, recom…",4,0,0,,/blog/healthcare-it/latent-space-in-healthcare-data | /blog/ai-safety/premature-llm-deployment-clinical-trials-ai-safety | /blog/useful-mental-models/first-principles-thinking-calcutta-healthcare-it | /blog/healthcare-it/va-healthcare-data-systems-mumps-to-sql,,,1,1,0,,0.889,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/milk-cha-and-the-small-engine-of-attention.md,CANONICAL_PUBLISHED_ARTICLE,/blog/personal-essay/milk-cha-and-the-small-engine-of-attention,https://www.suvroghosh.in/blog/personal-essay/milk-cha-and-the-small-engine-of-attention,,Milk Cha and the Small Engine of Attention,,"A warm, comic Calcutta-side reflection on why strong milk tea with sugar can sometimes help a tired, anxious, attention-scattered mind work better than delicate liquor tea.",2026-05-22,,Personal Essay,Liquor Tea | Darjeeling Liquor | Milk Cha | Twenty Minutes | Cha | Milk | Darjeeling | Cup | CTC | Sugar,,,true,89e9383eed2d9e874a7c8b72044fb486ca0e6ccb4d9e6162c937836131367993,1439,12,,,"CTC — Crush, Tear, Curl. A tea-processing method that makes small, hard granules from tea leaves. It brews fast, gives strong color, and behaves well with milk.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/milk-teeth-of-the-city.md,CANONICAL_PUBLISHED_ARTICLE,/blog/short-fiction/milk-teeth-of-the-city,https://www.suvroghosh.in/blog/short-fiction/milk-teeth-of-the-city,,Milk Teeth of the City,,A counterfeit milk habit begins as a private shame in Calcutta and turns into a public undoing. One man’s violence becomes the first clue to a citywide regression.,2026-06-03,,Short Fiction,Low Complaint Probability | SHUDDHO GOLD | Milk Powder | Power Cut | Mira Read | Mira | Ramji | Ishan | Phoolmati | Milk,,,true,508166b67f72481dc2a07c0faf76088b173cd621c32dbc6bf4ae8693a0af7d99,3779,34,THIS IS A WORK OF FICTION,H1: THIS IS A WORK OF FICTION,"On the morning Ramji Prasad broke the tram-stop bench with his bare hands, Calcutta was doing what it did best: pretending catastrophe was only a delay.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/mind-as-emergence-not-magic.md,CANONICAL_PUBLISHED_ARTICLE,/blog/neuroscience/mind-as-emergence-not-magic,https://www.suvroghosh.in/blog/neuroscience/mind-as-emergence-not-magic,,"Mind Is What the Brain Does, Not a Ghost in the Attic",,"How science came to understand the mind as an emergent activity of the brain, and why everyday language still smuggles ghosts into explanations of thought.",2026-04-25,2026-07-24,Neuroscience,Mental Life | Brain | Neurons | Mind | Perception | Experience | Woo | Mental | Neuron | Anesthesia,,,true,bcd1644900dd5e326071ce95cd2b0e7ba539acdfa04e2e18c39069971021e505,2121,20,,H2: Related Posts,"Acronyms expanded in this post: AI: Artificial Intelligence. software that generates, classifies, predicts, summarizes, or acts on patterns in data.",4,0,0,,/blog/society/failing-well-without-looking-successful | /blog/artificial-intelligence/calcutta-bengalis-guide-to-ai-tribes | /blog/politics/political-promises-and-reality | /blog/memoir/english-medium-urine-stain-and-the-school-that-lit-the-fuse,,,1,1,0,,0.750,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/mind-not-staying-in-one-place.md,CANONICAL_PUBLISHED_ARTICLE,/blog/mental-health/mind-not-staying-in-one-place,https://www.suvroghosh.in/blog/mental-health/mind-not-staying-in-one-place,,When the Mind Refuses to Stay in One Place,,"A personal essay on depression, loneliness, worry, bodily discomfort, and the strange daily business of living with a mind that does not always feel like an ally.",2026-05-27,,Mental Health,Loneliness | Mind | Worry | Depression | Necessarily | REST | News | Sometimes | Chair | Truth,,,true,34ddb7c68b2ae59ce4ad7b94eac29afc899ba59f5d69386b99bed0f7cc8d649c,1262,16,,,"Depression does not always kick the door open. That would be too honest of it. Many days it enters like damp through a wall in an old Calcutta room, one faint stain first, then a smell, then a whole geography of gloom quietly spreading behind the almirah.",0,0,0,,,,,1,1,0,,0.250,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/mindfulness-calcutta-4am.md,CANONICAL_PUBLISHED_ARTICLE,/blog/calcutta/mindfulness-calcutta-4am,https://www.suvroghosh.in/blog/calcutta/mindfulness-calcutta-4am,,Mindfulness?,,"Meditation is simple. Living inside your own head is not. A sleepless 4 a.m. ramble from the damp edges of Calcutta about writing, bipolarity, tea, gurus, stray cats, and the strange business of staying sane.",2026-02-11,,Calcutta,Meditation | Mindfulness | Wanders | Writing | Somebody | Bring | Chewing | Thoughts | Honestly | Boring,,,true,90c3b6f2f9f8c5287e27fa9fb28be3b289b521e47ceb39ebfbef5c0aa06eafe0,1172,13,,,"DMN — Default Mode Network. A network in the brain associated with self-talk, rumination, memory wandering, and the endless mental commentary that shows up especially when you are lying awake at 3:47 a.m. remembering embarrassing things from 1998.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/missing-scientists-us.md,CANONICAL_PUBLISHED_ARTICLE,/blog/healthcare-it/missing-scientists-us,https://www.suvroghosh.in/blog/healthcare-it/missing-scientists-us,,The Missing Scientists,,"Why the louder story is not espionage or cinematic disappearance, but bureaucratic rupture, workforce attrition, institutional fear, and a political culture that treats science as disposable until it wants a spectacle.",2026-04-22,,healthcare-it,United States | Scientists | Personnel | States | United | Missing | Exits | Research | Agency | Administration,,,true,688d035e8e9d90f66b770833d1ab531278661c8bf8e42a512021715e4f4dcd7c,1734,16,,H2: Related Posts,"Acronyms expanded in this post: AI: Artificial Intelligence. software that generates, classifies, predicts, summarizes, or acts on patterns in data. IT: Information Technology. the practice of building, operating, and supporting computing systems. US: United States. the United States of America.",4,0,0,,/blog/technology/india-semiconductor-sufficiency-beyond-lip-service | /blog/society/failing-well-without-looking-successful | /blog/ai-safety/premature-llm-deployment-clinical-trials-ai-safety | /blog/politics/political-promises-and-reality,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/mojo-the-python-killer.md,CANONICAL_PUBLISHED_ARTICLE,/blog/engineering-blog/mojo-the-python-killer,https://www.suvroghosh.in/blog/engineering-blog/mojo-the-python-killer,,Mojo: The Python Killer?,,"An unruly, excessively detailed exploration of how Mojo—a language born from the fever dreams of compiler engineers—aims to dethrone Python in the kingdom of AI, and why that matters for everyone who has ever stared at a progress bar wishing for death.",2026-07-12,,Engineering Blog,Standard Library | Progress Bars | Chris Lattner | MAX Kernels | Matrix Multiplication | Mojo | Python | Compiler | Compiled | Kernels,,,true,e3ef54f20a0b57e7411cbea7c602c74f3cd0891737238185332fadf1e9131338,7404,81,The Uncomfortable Truth About Progress Bars,"H1: The Uncomfortable Truth About Progress Bars | H1: Who Brought This Fire Into the World? | H1: What, Precisely, Is This Beast? | H1: When Did the Ground Begin to Shift? | H1: Where Does This New Fire Burn? | H1: Why Should Anyone Who Is Not a Compiler Engineer Care? | H1: How Does This Sorcery Actually Function? | H1: Which Technologies and Discoveries Conspired to Make This Possible? | H1: The Misconceptions, Trade-offs, and Uncomfortable Realities | H1: Stepping Back: The Fire We Are All Tending | H1: References","I have spent, if I am honest—and I intend to be, for this is no place for modesty—an almost spiritually offensive amount of my adult life watching progress bars creep forward with the enthusiasm of a sloth on barbiturates.",0,0,0,,,,,1,1,0,,0.667,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/monte-carlo-laboratory.md,CANONICAL_PUBLISHED_ARTICLE,/blog/visualizations/monte-carlo-laboratory,https://www.suvroghosh.in/blog/visualizations/monte-carlo-laboratory,,The Casino That Calculates: An Interactive Monte Carlo Laboratory,,"A shader-powered laboratory for watching sampled points estimate π, reveal statistical error, and demonstrate how Monte Carlo methods converge.",2026-07-21,,Visualizations,Monte Carlo | Randomized Quasi-Monte Carlo | Expensive Square-Root Law | Deliberate Ignorance | Demonstration Hides | Sampling | Pseudorandom | Monte | Samples | Estimate,,Suvro Ghosh,true,7e355b0207460dfd9bceb7f61e1a742a080b290990b059b970b191c8b5b5cbff,1829,23,Computation by deliberate ignorance,"H1: Computation by deliberate ignorance | H1: What Monte Carlo means | H1: Estimating π with a square and circle | H1: Using the laboratory | H1: Why the dots do not become orderly | H1: The expensive square-root law | H1: Better sampling, not merely more sampling | H1: Why anyone uses Monte Carlo | H1: What this demonstration hides | H1: A closing experiment",import MonteCarloLab from '$lib/components/visualizations/monte-carlo/MonteCarloLab.svelte';,0,0,0,,,,,1,0,0,,0.667,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/mood-bellwethers-before-a-low.md,CANONICAL_PUBLISHED_ARTICLE,/blog/personal-essay/mood-bellwethers-before-a-low,https://www.suvroghosh.in/blog/personal-essay/mood-bellwethers-before-a-low,,Mood Bellwethers Before a Low,,"A personal essay on those strange bodily warnings—indigestion, insomnia, stray thoughts—that sometimes arrive before a depressive dip.",2026-05-15,,Personal Essay,Weather | Mood | Witness | Refuse | Thoughts | Living | Avoid | Sleep | Philosophical | Tomorrow,,,true,c9f79d7870aa24b6895f15842c554435377b51d24aeb6a4924b950b8f7df9a0d,1393,15,,,"A life is not manufactured by the person living it, which is an irritatingly grand sentence to arrive in the head of a man at two in the morning when the real culprit may be bad digestion.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/moon-without-skin.md,CANONICAL_PUBLISHED_ARTICLE,/blog/short-fiction/moon-without-skin,https://www.suvroghosh.in/blog/short-fiction/moon-without-skin,,Moon Without Skin,,"When cancerous growths appear across the face of the moon, a retired healthcare data analyst in Kolkata notices that the first pattern is not astronomical but medical. The city looks upward, while something beneath ordinary life begins answering back.",2026-06-03,,Short Fiction,Partha | Ananya | Riddhi | Moon | Lunar | Lump | Lumps | Mother | Growths | Kolkata,,,true,64256d7fad2d4548d1ebd71e87f7e0d4d409dc459b02c80126b0c676bf5551e4,3027,19,THIS IS A WORK OF FICTION,H1: THIS IS A WORK OF FICTION,"On the evening the moon first looked diseased, Partha Chatterjee was drinking tea from a small glass at a stall beside the Shyambazar crossing, under tram wires blackened by dust and old rain. The air had the tired dampness of a towel that had failed to dry for generations. Above the five-point traffic, political posters flapped against peeling cinema adver…",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
src/lib/posts/multivariate-statistical-modeling-in-healthcare-it.md,CANONICAL_PUBLISHED_ARTICLE,/blog/healthcare-it/multivariate-statistical-modeling-in-healthcare-it,https://www.suvroghosh.in/blog/healthcare-it/multivariate-statistical-modeling-in-healthcare-it,,Applied Multivariate Statistical Modeling in Healthcare IT Part 1,,"A healthcare IT architect’s view of applied multivariate statistical modeling: what variables really mean, why covariance matters, and why models are only as honest as the systems that generate their data.",2026-05-05,,Healthcare IT,Smoking Status | Inner Diameter | Outer Diameter | Clinical Trial | Social Risk | Model | Healthcare | Data | Variables | Washer,,,true,c62938b94ea8e66d5ac45f6bf3fa2bfa384f4fd78b23e03d0e0b05552ea61b56,3182,32,,,"AI — Artificial Intelligence, software systems that infer patterns or generate outputs from data rather than following only hand-coded rules.",0,0,0,,,,,1,1,0,,1.000,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,Repository source and frontmatter are observed; word/link counts are deterministic local extraction; overlap is heuristic
