source_file,canonical_url,title,primary_content_mode,audit_scope,evidence_requirement_0_5,existing_evidence_quality_0_5,factual_risk_cues,claim_candidate_count_heuristic,claim_candidate_samples_heuristic,external_link_count,source_or_reference_link_count,primary_or_institutional_source_count_heuristic,source_domains,external_source_urls_sanitized,reference_section_urls_sanitized,source_dates_detected_in_reference_section,local_citation_syntax_issue_count,broken_citation_status,source_to_claim_correspondence_status,author_experience_signal,first_hand_example_signal,methodology_signal,reproducible_calculation_signal,code_signal,data_signal,review_date,review_date_status,substantive_modification_date,fact_inference_opinion_distinction_signal,evidence_gap_0_5_heuristic,recommended_editorial_review,assessment_status
src/lib/posts/monte-carlo-laboratory.md,https://www.suvroghosh.in/blog/visualizations/monte-carlo-laboratory,The Casino That Calculates: An Interactive Monte Carlo Laboratory,interactive visualization,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,scientific_or_mathematical | technical,7,"This fifth step prevents an approximate number from masquerading as a fact. | In pseudorandom error view, the dashed theoretical guide shows one IID standard error with its characteristic 1/√N slope. | Every plotted checkpoint is keyboard-focusable and the same data are available in an expandable table.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/mood-bellwethers-before-a-low.md,https://www.suvroghosh.in/blog/personal-essay/mood-bellwethers-before-a-low,Mood Bellwethers Before a Low,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,political_financial_or_current_affairs,1,"Something inside says: load is rising, sleep is weak, mood may dip, reduce unnecessary drama.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 33 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/moon-without-skin.md,https://www.suvroghosh.in/blog/short-fiction/moon-without-skin,Moon Without Skin,fiction,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,medical_or_healthcare | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,2,"He had spent fifteen years in hospital data systems in Texas and another decade in Kolkata being almost useful, which is to say consultants called him when they needed an old man … | The second was a woman from a gated tower in New Town who owned three air purifiers and cried because the lump on her neck would show during her daughter’s engagement photos.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 1 phrase match(es),HEURISTIC YES — 22 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/multivariate-statistical-modeling-in-healthcare-it.md,https://www.suvroghosh.in/blog/healthcare-it/multivariate-statistical-modeling-in-healthcare-it,Applied Multivariate Statistical Modeling in Healthcare IT Part 1,professional authority,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,32,"Acronyms used in this post: AI — Artificial Intelligence, software systems that infer patterns or generate outputs from data rather than following only hand-coded rules. | API — Application Programming Interface, a controlled way for one software system to request or exchange data with another. | CDISC — Clinical Data Interchange Standards Consortium, a standards organization for structuring clinical research data.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 1 phrase match(es),HEURISTIC YES — 15 first-person token(s),HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/multivariate-statistics-healthcare-data-analytics-part-2.md,https://www.suvroghosh.in/blog/healthcare-it/multivariate-statistics-healthcare-data-analytics-part-2,Applied Multivariate Statistical Modeling in Healthcare IT Part 2,search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,20,"PCA: Principal Component Analysis, a method that reduces many related variables into fewer combined dimensions. | AI: Artificial Intelligence, software systems that perform tasks associated with human reasoning, prediction, classification, or pattern recognition. | --- Hospital data is not truth sitting quietly in a chair.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 14 first-person token(s),HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/mycin-expert-system-clinical-ai-calcutta-readable.md,https://www.suvroghosh.in/blog/healthcare-it/mycin-expert-system-clinical-ai-calcutta-readable,MYCIN: The 1970s Medical AI That Knew How to Explain Itself,search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims,19,"AI: Artificial Intelligence, software methods that try to perform tasks usually associated with human reasoning, pattern recognition, or language understanding. | HL7 v2: Health Level Seven version 2, an older but still heavily used messaging standard for moving clinical data between healthcare systems. | FHIR: Fast Healthcare Interoperability Resources, a newer healthcare data exchange standard based on modular resources and web-style interfaces.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/mysteries-of-mental-illness-pbs-documentary-series.md,https://www.suvroghosh.in/blog/video/mysteries-of-mental-illness-pbs-documentary-series,Watch: Mysteries of Mental Illness,archival or private-value writing,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | dated_claims,1,"PBS’s four-part 2021 series Mysteries of Mental Illness tells two histories at once: the changing scientific effort to understand mental distress, and society’s repeated decisions…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/natural-selection-across-timescales.md,https://www.suvroghosh.in/blog/systems-thinking/natural-selection-across-timescales,Natural Selection Is Not Just About Animals,evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs,11,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | In Artificial Intelligence [AI, computer systems that perform tasks associated with human-like pattern recognition, prediction, or generation], the same pattern appears with unner… | Models are trained by selecting mathematical configurations that reduce error under a defined objective.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 13 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/neel-soda.md,https://www.suvroghosh.in/blog/short-fiction/neel-soda,Neel Soda,fiction,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,medical_or_healthcare | technical | political_financial_or_current_affairs | dated_claims,1,"Old Ashim, who lived two doors down and had not spoken to Nihar since a dispute over a rainwater pipe in 2014, began to swell.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 1 phrase match(es),HEURISTIC YES — 26 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/newtons-first-law-and-the-bladder.md,https://www.suvroghosh.in/blog/personal-science/newtons-first-law-and-the-bladder,Newton’s First Law and the Bladder,search-oriented scientific explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs,2,"A career that once had American hospital corridors, fluorescent lights, data warehouses, acronyms fat as government seals, and now has this room, this fan, this rice cooker, this … | Please demonstrate motivation to qualify for motivation.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 25 first-person token(s),NOT DETECTED,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-07-24,NOT DETECTED; absence is not proof of ambiguity,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/nicotine-biri-and-the-great-bengali-bargain.md,https://www.suvroghosh.in/blog/public-health/nicotine-biri-and-the-great-bengali-bargain,"Nicotine, Biri, and the Great Bengali Bargain",evidence-sensitive medical or healthcare information,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,5,0,medical_or_healthcare | scientific_or_mathematical | political_financial_or_current_affairs | attributed_or_research_claims,2,"Acronym shelf: NRT means Nicotine Replacement Therapy, the controlled medical use of nicotine through products like patches, gum, lozenges, sprays, or inhalers to reduce withdrawa… | For a smoker trying to quit, it can reduce cravings and improve the odds.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,5,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/nightmare-of-indian-healthcare.md,https://www.suvroghosh.in/blog/healthcare/nightmare-of-indian-healthcare,The Nightmare of Indian Healthcare for the Common Man,evidence-sensitive medical or healthcare information,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,5,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,2,"A television camera does not arrive when a PHC nurse prevents a stroke by making sure a man takes his medicine for five years. | A just system would not make the poor study the ceiling fan of fate, wondering which screw will come loose first: the body, the bill, or the household.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,5,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/nightmare-wrapped-in-skin.md,https://www.suvroghosh.in/blog/personal-essay/nightmare-wrapped-in-skin,Nightmare Wrapped in Skin,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,3,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | They had style, shadow, danger, and enough nonsense to prevent the imagination from becoming a government office. | People want causes because causes make suffering look tidy.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 32 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/no-ambition-left-cold-tea.md,https://www.suvroghosh.in/blog/personal-essay/no-ambition-left-cold-tea,"No Ambition Left, Only Cold Tea",personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,6,"HL7 — Health Level Seven, a family of standards used to exchange healthcare data between systems. | FHIR — Fast Healthcare Interoperability Resources, a newer healthcare data exchange standard that breaks information into modular resources. | NIH — National Institutes of Health, the major biomedical research agency in the United States.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 5 phrase match(es),HEURISTIC YES — 38 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/north-facing-room.md,https://www.suvroghosh.in/blog/short-fiction/north-facing-room,The North-Facing Room,fiction,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs,1,"Heroes cause inconvenience.” “I am not becoming anything,” he said.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 13 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/nostril-hairs-and-the-tainted-calcutta-summer.md,https://www.suvroghosh.in/blog/personal-essay/nostril-hairs-and-the-tainted-calcutta-summer,Nostril Hairs and the Tainted Calcutta Summer,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | technical | political_financial_or_current_affairs | attributed_or_research_claims,1,"Study, job, marriage, child, school admission, refrigerator, blood pressure, retirement, grandchildren, framed photograph, funeral.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 46 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/obama-hitech-ehr-incentives-and-the-electronic-chart.md,https://www.suvroghosh.in/blog/healthcare-it/obama-hitech-ehr-incentives-and-the-electronic-chart,"Obama, HITECH, and the Day the American Medical Chart Was Dragged Into Electricity",professional authority,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,15,"By 2002, I was already working in that world around UTHSCSA and VA, where the future had arrived in a very American fashion: partly brilliant, partly broken, and always asking for… | Bush had set a goal in 2004 that most Americans should have electronic health records within ten years. | The argument was tidy enough for television and plausible enough for policy: digitize medical records, reduce duplication, improve safety, cut waste, and bring healthcare into the…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,HEURISTIC YES — 1 phrase match(es),HEURISTIC YES — 4 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/one-life-no-rehearsal-calcutta.md,https://www.suvroghosh.in/blog/personal-essay/one-life-no-rehearsal-calcutta,"One Life, No Rehearsal, No Refund Counter",personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims,3,"And I have spent too much of my life among systems, data, broken promises, and human exaggeration to trust a claim simply because it reduces panic. | A joke that prevents someone from sinking for five more minutes. | Why does the brain, which can imagine galaxies, also spend three hours replaying an awkward sentence from 1998?",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 47 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/one-program-at-a-time.md,https://www.suvroghosh.in/blog/personal-essay/one-program-at-a-time,One Program at a Time,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,scientific_or_mathematical | technical,3,"It shows a corner of our small apartment in South Sinthee: curtains, a painted wall, a table covered with cloth, a bulky monitor, a computer cabinet, a speaker balanced on top, an… | These are not achievements that will cause former classmates to lean back in astonishment. | A program completed proves that my mind can still take an abstract thought, break it into instructions, and make a machine obey.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 63 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-07-23,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/open-ai-astra-broke-mathematics.md,https://www.suvroghosh.in/blog/artificial-intelligence/open-ai-astra-broke-mathematics,The Machine That Ate Ten Theorems: How OpenAI's Unreleased Astra Model Produced Ten Mathematical Advances,search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,2,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,48,"The Machine That Ate Ten Theorems I did not wake up on the first of August, 2026, expecting to witness the collapse of a particular kind of human exceptionalism. | Their histories range from questions formulated around the turn of this century to Ehrhart’s volume problem, which dates to 1964, and a high-dimensional sphere-packing exponent th… | It did not say that the entire research programme cost two thousand dollars.",7,0,1,cdn.openai.com | cs.unm.edu | github.com | lean-lang.org | leidendeclaration.ai | openai.com,https://openai.com/index/ten-advances-in-mathematics/ | https://cdn.openai.com/pdf/ten-proofs-oai.pdf | https://cdn.openai.com/pdf/reasoning-walkthroughs.pdf | https://github.com/openai/ten-proofs | https://leidendeclaration.ai/ | https://www.cs.unm.edu/~mccune/papers/robbins/ | https://lean-lang.org/fro/about/,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 55 first-person token(s),HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-08-02,EXPLICIT DISTINCTION LANGUAGE DETECTED,2,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/openclaw-balanced-intro.md,https://www.suvroghosh.in/blog/artificial-intelligence/openclaw-balanced-intro,OpenClaw and the Uneasy Arrival of Agents That Actually Do Things,search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,scientific_or_mathematical | technical | political_financial_or_current_affairs,5,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | a controlled doorway through which software systems exchange data or actions. | OpenClaw, sometimes written as Open Claw in casual discussion, is best understood as one specimen in this wider family of agentic artificial intelligence [AI, software systems tha…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/oxygen-in-a-box.md,https://www.suvroghosh.in/blog/personal-essay/oxygen-in-a-box,Oxygen in a Box,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims,3,"The room smells of old brick, boiled rice, damp towel, electric dust, mosquito coil memory, and that special Calcutta landlord cement which looks as if it was mixed by a man who h… | It merely prevents the bed from becoming a pond. | And inside this rented room, in the shanty boondocks of the city, sits one man thinking about medicine, mathematics, depression, politics, America, failed companies, old schools, …",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 24 first-person token(s),NOT DETECTED,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/painful-tooth-fairy-calcutta.md,https://www.suvroghosh.in/blog/personal-essay/painful-tooth-fairy-calcutta,The Painful Tooth Fairy,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,4,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | They take tablets recommended by a cousin whose medical training consists of once having had a fever in 1997. | Nobody garlands the person who prevents disaster quietly.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 23 first-person token(s),NOT DETECTED,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
